,feed_id,Date,src,count,advertiser,adv_feed_id,Total Searches,Monetized Searches,Clicks,CTR,RPM,Coverage,Revenue
414,ET1,2023-07-12,['feeddesk9'],[1.0],ET,1000,4472.0,1662.0,142.0,8.543922984356197,3.8387484957882068,37.16457960644007,6.38
415,ET1,2023-07-13,['feeddesk9'],[1.0],ET,1000,2952.0,844.0,71.0,8.412322274881516,6.741706161137441,28.59078590785908,5.69
416,ET1,2023-07-14,['feeddesk9'],[1.0],ETET,2000,7456.0,1596.0,142.0,17.794486215538846,26.265664160401002,42.81115879828326,20.96
417,ET1,2023-07-15,['feeddesk9'],[1.0],ETET,2000,11850.0,2508.0,222.0,17.703349282296653,26.251993620414677,42.32911392405063,32.92
418,ET1,2023-07-16,['feeddesk9'],[1.0],ETET,2000,11382.0,2386.0,212.0,17.77032690695725,38.591785414920366,41.92584782990687,46.04
419,ET1,2023-07-17,['feeddesk9'],[1.0],ETET,2000,12676.0,3184.0,284.0,17.839195979899497,17.022613065326635,50.2366677185232,27.1
420,ET1,2023-07-18,['feeddesk9'],[1.0],ET,1000,5727.0,3651.0,253.0,6.929608326485895,6.88030676526979,63.75065479308538,25.12
421,ET1,2023-07-19,['feeddesk9'],[1.0],,,,,,,,,
422,ET1,2023-07-20,['feeddesk9'],[1.0],,,,,,,,,
423,ET1,2023-07-21,['feeddesk9'],[1.0],,,,,,,,,
424,ET1,2023-07-22,['feeddesk9'],[1.0],,,,,,,,,
425,ET1,2023-07-23,['feeddesk9'],[1.0],,,,,,,,,
426,ET1,2023-07-24,['feeddesk9'],[1.0],,,,,,,,,
427,ET2(10K),2023-07-02,['feeddesk1'],[1.0],ET,1001,4060.0,2281.0,227.0,9.951775537045156,11.893906181499343,56.18226600985222,27.13
428,ET2(10K),2023-07-03,['feeddesk1'],[1.0],ET,1001,3015.0,1700.0,196.0,11.529411764705882,16.13529411764706,56.38474295190713,27.43
429,ET2(10K),2023-07-04,['feeddesk1'],[1.0],ETET,2002,2038.0,1344.0,134.0,25.0016748174449,155.2528974341797,102.2821665596232,22.7
430,ET2(10K),2023-07-05,['feeddesk1'],[1.0],ET,1001,1966.0,1299.0,118.0,9.083910700538876,11.801385681293302,66.07324516785351,15.33
431,ET2(10K),2023-07-06,['feeddesk1'],[1.0],ETET,2002,3015.0,1835.0,174.0,42.69806498722161,196.63441645369355,110.9275942609276,21.9
432,ET2(10K),2023-07-07,['feeddesk1'],[1.0],ET,1001,5165.0,2665.0,255.0,9.568480300187618,12.412757973733584,51.597289448209104,33.08
433,ET2(10K),2023-07-08,['feeddesk1'],[1.0],ET,1001,4450.0,2475.0,237.0,9.575757575757576,9.85050505050505,55.61797752808989,24.38
434,ET2(10K),2023-07-09,['feeddesk1'],[1.0],ET,1001,993.0,544.0,54.0,9.926470588235293,10.386029411764707,54.78348439073515,5.65
435,ET3(10K),2023-07-02,['feeddesk41'],[1.0],ET,1002,1363.0,1253.0,25.0,1.9952114924181963,3.320031923383879,91.92956713132794,4.16
436,ET3(10K),2023-07-03,['feeddesk41'],[1.0],ET,1002,4079.0,3763.0,79.0,2.099388785543449,3.688546372575073,92.25300318705565,13.88
437,ET3(10K),2023-07-04,['feeddesk41'],[1.0],ET,1002,4393.0,4033.0,69.0,1.7108851971237293,3.0622365484750804,91.80514454814478,12.35
438,ET3(10K),2023-07-05,['feeddesk41'],[1.0],ET,1002,3936.0,3614.0,68.0,1.8815716657443278,3.6995019369120086,91.81910569105692,13.37
439,ET3(10K),2023-07-06,['feeddesk41'],[1.0],ET,1002,4468.0,3725.0,52.0,1.395973154362416,2.7194630872483225,83.37063563115488,10.13
440,ET3(10K),2023-07-07,['feeddesk41'],[1.0],ET,1002,3830.0,2949.0,43.0,1.4581213970837572,2.7399118345201763,76.99738903394255,8.08
441,ET3(10K),2023-07-08,['feeddesk41'],[1.0],ET,1002,4095.0,3118.0,38.0,1.2187299550994226,2.4406670942912125,76.14163614163614,7.61
442,ET3(10K),2023-07-09,['feeddesk41'],[1.0],ET,1002,2731.0,2492.0,25.0,1.0032102728731942,1.3643659711075442,91.24862687660197,3.4
443,Fin2,2023-07-01,['feeddesk701'],[1.0],Fin,1231 ,10456.0,4135.0,399.0,9.649334945586457,17.60580411124546,39.54667176740627,72.8
444,Fin2,2023-07-02,['feeddesk701'],[1.0],Fin,1231 ,10470.0,4247.0,438.0,10.313162232163881,17.965622792559454,40.563514804202484,76.3
445,Fin2,2023-07-03,['feeddesk701'],[1.0],Fin,1231 ,10734.0,4315.0,428.0,9.918887601390498,18.331402085747392,40.19936649897522,79.1
446,Fin2,2023-07-04,"['feeddesk701', 'feeddesk702']","[0.9542215888849306, 0.045778411115069466]",Fin,1231 ,11071.0,3684.0,376.0,10.206297502714442,16.530944625407166,33.276126817812305,60.9
447,Fin2,2023-07-05,"['feeddesk702', 'feeddesk701']","[0.21721311475409835, 0.7827868852459017]",Fin,1231 ,13461.0,4311.0,441.0,10.22964509394572,17.698909765715612,32.02585246266993,76.3
448,Fin2,2023-07-06,['feeddesk701'],[1.0],Fin,1231 ,10680.0,3813.0,373.0,9.78232362968791,17.073170731707314,35.70224719101124,65.1
449,Fin2,2023-07-07,['feeddesk701'],[1.0],Fin,1231 ,10207.0,4716.0,461.0,9.775233248515692,17.663273960983883,46.2035857744685,83.3
450,Fin2,2023-07-08,['feeddesk701'],[1.0],Fin,1231 ,10580.0,4674.0,459.0,9.82028241335045,17.821994009413775,44.177693761814744,83.3
451,Fin2,2023-07-09,"['feeddesk701', 'fd704', 'feeddesk7']","[0.6421742529012086, 0.11244062293307679, 0.24538512416571462]",Fin,1231 ,16374.0,5107.0,528.0,10.338750734286274,18.641080869394948,31.189690973494567,95.2
452,Fin2,2023-07-10,"['feeddesk7', 'fd704', 'feeddesk701']","[0.035728065437147925, 0.15371556447256732, 0.8105563700902847]",Fin,1231 ,12785.0,6019.0,603.0,10.018275461040039,18.724040538295398,47.07860774344935,112.7
453,Fin2,2023-07-11,"['feeddesk7', 'feeddesk701']","[0.027754648903691368, 0.9722453510963086]",Fin,1231 ,10654.0,5649.0,584.0,10.338112940343423,19.578686493184634,53.022339027595265,110.6
454,Fin2,2023-07-12,"['feeddesk7', 'feeddesk701']","[0.31944261864072565, 0.6805573813592743]",Fin,1231 ,14962.0,7516.0,745.0,9.91218733368813,19.18573709419904,50.23392594572918,144.2
455,Fin2,2023-07-13,"['feeddesk701', 'feeddesk7']","[0.6841015018125324, 0.3158984981874676]",Fin,1231 ,15172.0,7020.0,721.0,10.270655270655272,18.34757834757835,46.269443712101236,128.8
456,Fin2,2023-07-14,"['feeddesk701', 'feeddesk7']","[0.6627802068151849, 0.33721979318481504]",Fin,1231 ,14163.0,4654.0,443.0,9.518693596905887,19.703480876665235,32.8602697168679,91.7
457,Fin2,2023-07-15,['feeddesk701'],[1.0],Fin,1231 ,10521.0,3464.0,346.0,9.988452655889144,21.016166281755194,32.924626936602984,72.8
458,Fin2,2023-07-16,['feeddesk701'],[1.0],Fin,1231 ,10488.0,3899.0,390.0,10.002564760194922,22.08258527827648,37.17581998474447,86.1
459,Fin2,2023-07-17,['feeddesk701'],[1.0],Fin,1231 ,10403.0,3619.0,350.0,9.671179883945841,20.11605415860735,34.78804191098722,72.8
460,Fin2,2023-07-18,['feeddesk701'],[1.0],Fin,1231 ,10456.0,4247.0,428.0,10.077701907228633,22.580645161290324,40.61782708492731,95.9
461,Fin2,2023-07-19,['feeddesk701'],[1.0],Fin,1231 ,10403.0,4358.0,447.0,10.25699862322166,23.290500229463056,41.891761991733155,101.5
462,Fin2,2023-07-20,['feeddesk701'],[1.0],Fin,1231 ,10610.0,5089.0,526.0,10.336018864216937,23.796423658872076,47.96418473138549,121.1
463,Fin2,2023-07-21,['feeddesk701'],[1.0],Fin,1231 ,10621.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Fin2,2023-07-22,['feeddesk701'],[1.0],Fin,1231 ,10446.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Fin2,2023-07-23,['feeddesk701'],[1.0],,,,,,,,,
466,Fin2,2023-07-24,['feeddesk701'],[1.0],,,,,,,,,
467,Fin3,2023-07-01,['feeddesk7'],[1.0],Fin,1264 ,3258.0,1957.0,203.0,10.37301992846193,28.97291773122126,60.06752608962553,56.7
468,Fin3,2023-07-02,"['feeddesk7', 'fd704']","[0.9997238331952499, 0.00027616680475006904]",Fin,1264 ,3573.0,2021.0,204.0,10.094012864918357,28.055418109846613,56.56311223061853,56.7
469,Fin3,2023-07-03,"['fd704', 'feeddesk7']","[0.5212005717008099, 0.4787994282991901]",Fin,1264 ,10339.0,4289.0,412.0,9.60596875728608,27.25577057589182,41.48370248573363,116.9
470,Fin3,2023-07-04,"['feeddesk7', 'fd704']","[0.25829646017699115, 0.7417035398230089]",Fin,1264 ,19539.0,6349.0,637.0,10.033076074972437,23.373759647188532,32.493986386201954,148.4
471,Fin3,2023-07-05,['feeddesk7'],[1.0],Fin,1264 ,19876.0,7142.0,733.0,10.263231587790536,26.561187342481094,35.932783256188365,189.7
472,Fin3,2023-07-06,"['feeddesk7', 'fd704']","[0.08256403588610063, 0.9174359641138994]",Fin,1264 ,7547.0,503.0,52.0,10.337972166998012,5.566600397614313,6.664899960249106,2.8
473,Fin3,2023-07-07,"['feeddesk702', 'feeddesk7', 'fd704', 'fd703']","[0.20690085480751233, 0.02826480314469333, 0.7643351843763648, 0.0004991576714294628]",Fin,1264 ,15736.0,3740.0,379.0,10.133689839572192,13.475935828877004,23.76715810879512,50.4
474,Fin3,2023-07-08,"['feeddesk7', 'feeddesk702']","[0.47276912528161424, 0.5272308747183857]",Fin,1264 ,20050.0,2253.0,217.0,9.631602308033733,12.738570794496226,11.236907730673316,28.7
475,Fin3,2023-07-09,"['feeddesk7', 'feeddesk702', 'fd703']","[0.372756888079068, 0.6271878968582629, 5.521506266909613e-05]",Fin,1264 ,17830.0,2726.0,261.0,9.574468085106384,17.461482024944974,15.288839035333707,47.6
476,Fin3,2023-07-10,"['feeddesk7', 'fd703', 'feeddesk702']","[0.04035147585736223, 0.00017061934823408976, 0.9594779047944036]",Fin,1264 ,11567.0,1500.0,146.0,9.733333333333333,18.2,12.967925996368981,27.3
477,Fin3,2023-07-11,"['feeddesk7', 'feeddesk702', 'fd703']","[0.03015601217656012, 0.9697488584474886, 9.512937595129375e-05]",Fin,1264 ,10369.0,2604.0,272.0,10.44546850998464,17.741935483870968,25.113318545664963,46.2
478,Fin3,2023-07-12,"['feeddesk702', 'feeddesk7']","[0.6625303292894281, 0.33746967071057193]",Fin,1264 ,14187.0,3327.0,344.0,10.339645326119626,15.359182446648632,23.451046732924507,51.1
479,Fin3,2023-07-13,"['feeddesk7', 'feeddesk702', 'fd703']","[0.2987275174354582, 0.618010522451976, 0.08326196011256577]",Fin,1264 ,16094.0,6246.0,640.0,10.246557796990073,13.67275056035863,38.809494221448986,85.4
480,Fin3,2023-07-14,"['feeddesk7', 'fd703', 'feeddesk702']","[0.28720765414599575, 0.21361918261280416, 0.4991731632412001]",Fin,1264 ,16644.0,3571.0,368.0,10.305236628395408,14.701764211705404,21.455179043499157,52.5
481,Fin3,2023-07-15,"['feeddesk702', 'feeddesk7', 'fd703']","[0.699862258953168, 0.0001377410468319559, 0.3]",Fin,1264 ,14337.0,3387.0,322.0,9.506938293475052,4.753469146737526,23.624189160912326,16.1
482,Fin3,2023-07-16,"['fd703', 'feeddesk702', 'feeddesk7']","[0.27463556851311954, 0.7252186588921283, 0.0001457725947521866]",Fin,1264 ,13530.0,3390.0,352.0,10.383480825958703,7.227138643067846,25.055432372505543,24.5
483,Fin3,2023-07-17,"['feeddesk7', 'feeddesk702']","[9.948269001193792e-05, 0.9999005173099881]",Fin,1264 ,9867.0,3291.0,343.0,10.422364023093285,8.50805226374962,33.35360291882031,28.0
484,Fin3,2023-07-18,"['feeddesk702', 'feeddesk7']","[0.9996961717642293, 0.00030382823577071097]",Fin,1264 ,9707.0,3241.0,329.0,10.151187904967603,8.423326133909288,33.38827650149377,27.3
485,Fin3,2023-07-19,"['feeddesk7', 'feeddesk702']","[0.00010417751849150954, 0.9998958224815085]",Fin,1264 ,9398.0,3143.0,300.0,9.54502068087814,8.017817371937639,33.44328580549053,25.2
486,Fin3,2023-07-20,['feeddesk702'],[1.0],Fin,1264 ,10184.0,3344.0,338.0,10.107655502392344,8.582535885167465,32.83582089552239,28.7
487,Fin3,2023-07-21,['feeddesk702'],[1.0],Fin,1264 ,10346.0,0.0,0.0,0.0,0.0,0.0,0.0
488,Fin3,2023-07-22,['feeddesk702'],[1.0],Fin,1264 ,8524.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Fin3,2023-07-23,['feeddesk702'],[1.0],,,,,,,,,
490,Fin3,2023-07-24,['feeddesk702'],[1.0],,,,,,,,,
491,Fin4(20K),2023-07-04,['fd704'],[1.0],Fin,1225 ,3332.0,583.0,58.0,9.948542024013722,2.401372212692967,17.496998799519808,1.4
492,Fin4(20K),2023-07-05,['fd704'],[1.0],Fin,1225 ,20158.0,4777.0,492.0,10.299351057148838,2.491103202846975,23.69778747891656,11.9
493,Fin4(20K),2023-07-06,['fd704'],[1.0],Fin,1225 ,13275.0,2650.0,266.0,10.037735849056602,2.3773584905660377,19.962335216572505,6.3
494,Fin4(20K),2023-07-07,['fd704'],[1.0],Fin,1225 ,8191.0,761.0,76.0,9.986859395532194,2.759526938239159,9.290684898058844,2.1
495,Fin4(20K),2023-07-08,['fd704'],[1.0],Fin,1225 ,20298.0,2012.0,197.0,9.791252485089464,4.8707753479125255,9.912306631195191,9.8
496,Fin4(20K),2023-07-09,['fd704'],[1.0],Fin,1225 ,15461.0,2814.0,284.0,10.092395167022032,13.059701492537313,18.20063385292025,36.75
497,Fin4(20K),2023-07-10,['fd704'],[1.0],Fin,1225 ,8240.0,3030.0,307.0,10.132013201320133,16.996699669966997,36.771844660194176,51.5
498,Fin4(20K),2023-07-11,['fd704'],[1.0],Fin,1225 ,9710.0,3937.0,393.0,9.982219964439928,18.021336042672086,40.54582904222451,70.95
499,Fin4(20K),2023-07-12,['fd704'],[1.0],Fin,1225 ,5430.0,2002.0,208.0,10.38961038961039,17.032967032967036,36.86924493554328,34.1
500,Fin4(20K),2023-07-13,['fd704'],[1.0],,,,,,,,,
501,Fin4(20K),2023-07-14,['fd704'],[1.0],,,,,,,,,
502,Fin4(20K),2023-07-16,['fd703'],[1.0],Fin,1225 ,514.0,215.0,21.0,9.767441860465116,17.906976744186046,41.82879377431907,3.85
503,Fin4(20K),2023-07-17,"['fd704', 'fd703']","[0.002689204763734153, 0.9973107952362659]",Fin,1225 ,2564.0,896.0,89.0,9.933035714285714,17.968750000000004,34.945397815912635,16.1
504,Fin4(20K),2023-07-18,['fd703'],[1.0],Fin,1225 ,2682.0,1237.0,118.0,9.539207760711399,18.108326596604687,46.122296793437734,22.4
505,Fin4(20K),2023-07-19,['fd703'],[1.0],Fin,1225 ,4263.0,1326.0,136.0,10.256410256410255,18.47662141779789,31.104855735397607,24.5
506,Fin4(20K),2023-07-20,['fd703'],[1.0],Fin,1225 ,4391.0,1491.0,153.0,10.261569416498995,18.779342723004696,33.95581872010931,28.0
507,Fin4(20K),2023-07-21,['fd703'],[1.0],Fin,1225 ,4447.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Fin4(20K),2023-07-22,['fd703'],[1.0],Fin,1225 ,4527.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Fin4(20K),2023-07-23,['fd703'],[1.0],,,,,,,,,
510,Fin4(20K),2023-07-24,['fd703'],[1.0],,,,,,,,,
511,Fin5-1278(10k),2023-07-14,"['fd705', 'feeddesk6']","[0.9166666666666666, 0.08333333333333333]",,,,,,,,,
512,Fin5-1278(10k),2023-07-17,"['fd705', 'fd703']","[0.592617908407382, 0.4073820915926179]",,,,,,,,,
513,Fin5-1278(10k),2023-07-18,"['fd703', 'fd705']","[0.17520816230796293, 0.824791837692037]",,,,,,,,,
514,Fin5-1278(10k),2023-07-19,['fd705'],[1.0],,,,,,,,,
515,Fin5-1278(10k),2023-07-20,['fd705'],[1.0],,,,,,,,,
516,Fin5-1278(10k),2023-07-21,['fd705'],[1.0],,,,,,,,,
517,Fin5-1278(10k),2023-07-22,['fd705'],[1.0],,,,,,,,,
518,Fin5-1278(10k),2023-07-23,['fd705'],[1.0],,,,,,,,,
519,Fin5-1278(10k),2023-07-24,['fd705'],[1.0],,,,,,,,,
520,Fin5-1278(2k),2023-07-08,['feeddesk8b'],[1.0],Fin,1278 ,607.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Fin5-1278(2k),2023-07-09,['feeddesk8b'],[1.0],Fin,1278 ,2193.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Fin5-1278(2k),2023-07-10,['feeddesk8b'],[1.0],Fin,1278 ,2174.0,0.0,0.0,0.0,0.0,0.0,0.0
523,Fin5-1278(2k),2023-07-11,['feeddesk8b'],[1.0],Fin,1278 ,1153.0,0.0,0.0,0.0,0.0,0.0,0.0
524,HU1,2023-07-01,['feeddesk7'],[1.0],,,,,,,,,
525,HU1,2023-07-02,['feeddesk7'],[1.0],,,,,,,,,
526,Haw1(5k),2023-07-04,['feeddesk702'],[1.0],,,,,,,,,
527,Haw1(5k),2023-07-05,['feeddesk702'],[1.0],,,,,,,,,
528,Haw1(5k),2023-07-06,['feeddesk702'],[1.0],,,,,,,,,
529,Haw1(5k),2023-07-07,['feeddesk702'],[1.0],,,,,,,,,
530,Haw1(5k),2023-07-08,['feeddesk702'],[1.0],,,,,,,,,
531,Ric11,2023-07-01,['feeddesk41'],[1.0],Ric,1956,3968.0,69.0,0.0,0.0,13.391304347826088,1.7389112903225805,0.924
532,Ric11,2023-07-02,['feeddesk41'],[1.0],Ric,1956,2464.0,43.0,0.0,0.0,13.41860465116279,1.74512987012987,0.577
533,Ric4,2023-07-01,['feeddesk5'],[1.0],,,,,,,,,
534,Ric4,2023-07-02,['feeddesk5'],[1.0],,,,,,,,,
535,Ric4,2023-07-03,['feeddesk5'],[1.0],,,,,,,,,
536,Ric4,2023-07-04,['feeddesk5'],[1.0],,,,,,,,,
537,Ric4,2023-07-05,['feeddesk5'],[1.0],,,,,,,,,
538,Ric4,2023-07-06,['feeddesk5'],[1.0],,,,,,,,,
539,bing1,2023-07-13,['feeddesk10'],[1.0],,,,,,,,,
540,bing1,2023-07-14,['feeddesk10'],[1.0],,,,,,,,,
541,bing1,2023-07-17,['feeddesk10'],[1.0],,,,,,,,,
542,bing1,2023-07-18,['feeddesk10'],[1.0],,,,,,,,,
543,bing1,2023-07-19,['feeddesk10'],[1.0],,,,,,,,,
544,bing1,2023-07-20,['feeddesk10'],[1.0],,,,,,,,,
545,bing1,2023-07-21,['feeddesk10'],[1.0],,,,,,,,,
546,bing1,2023-07-22,['feeddesk10'],[1.0],,,,,,,,,
547,bing2,2023-07-13,['feeddesk11'],[1.0],,,,,,,,,
548,bing2,2023-07-14,['feeddesk11'],[1.0],,,,,,,,,
549,bing2,2023-07-16,['feeddesk11'],[1.0],,,,,,,,,
550,bing2,2023-07-18,['feeddesk11'],[1.0],,,,,,,,,
551,bing2,2023-07-19,['feeddesk11'],[1.0],,,,,,,,,
552,bing2,2023-07-20,['feeddesk11'],[1.0],,,,,,,,,
553,bing2,2023-07-21,['feeddesk11'],[1.0],,,,,,,,,
554,bing2,2023-07-22,['feeddesk11'],[1.0],,,,,,,,,
555,il1,2023-07-01,['fd703'],[1.0],IL,k=277,9137.0,1554.0,88.0,5.662805662805663,10.534105534105535,17.007770603042573,16.37
556,il1,2023-07-02,['fd703'],[1.0],IL,k=277,6006.0,971.0,51.0,5.25231719876416,19.948506694129765,16.167166167166165,19.37
557,il1,2023-07-03,"['feeddesk1', 'fd703']","[0.41873152989315754, 0.5812684701068425]",IL,k=277,4687.0,716.0,54.0,7.5418994413407825,41.82960893854749,15.276296138254747,29.95
558,il1,2023-07-04,['feeddesk1'],[1.0],IL,k=277,1957.0,240.0,26.0,10.833333333333334,51.541666666666664,12.263668880940216,12.37
559,il1,2023-07-05,['feeddesk1'],[1.0],IL,k=277,1947.0,161.0,32.0,19.875776397515526,64.22360248447205,8.269131997945557,10.34
560,il1,2023-07-06,['feeddesk1'],[1.0],IL,k=277,3004.0,239.0,41.0,17.154811715481173,63.096234309623426,7.956058588548602,15.08
561,il1,2023-07-07,['feeddesk1'],[1.0],IL,k=277,5097.0,481.0,68.0,14.137214137214137,81.39293139293139,9.43692368059643,39.15
562,il1,2023-07-08,['feeddesk1'],[1.0],IL,k=277,4404.0,483.0,53.0,10.973084886128365,33.87163561076605,10.967302452316076,16.36
563,il1,2023-07-09,['feeddesk1'],[1.0],IL,k=277,2923.0,379.0,49.0,12.928759894459102,56.042216358839056,12.966130687649674,21.240000000000002
564,il1,2023-07-10,['feeddesk1'],[1.0],IL,k=277,906.0,91.0,14.0,15.384615384615385,44.065934065934066,10.044150110375275,4.01
565,il1,2023-07-11,['feeddesk1'],[1.0],IL,k=277,3318.0,612.0,68.0,11.11111111111111,52.27124183006536,18.44484629294756,31.99
566,il1,2023-07-12,['feeddesk1'],[1.0],IL,k=277,2695.0,294.0,47.0,15.98639455782313,74.42176870748298,10.909090909090908,21.88
567,il1,2023-07-13,['feeddesk1'],[1.0],IL,k=277,3034.0,94.0,18.0,19.148936170212767,58.297872340425535,3.0982201713909028,5.48
568,Fin5-1278(2k),2023-07-17,,,Fin,1278 ,4334.0,2154.0,212.0,9.842154131847725,27.94800371402043,49.70004614674666,60.2
569,Fin5-1278(2k),2023-07-18,,,Fin,1278 ,9502.0,3313.0,327.0,9.870208270449742,28.101418653788105,34.86634392759419,93.1
570,Fin5-1278(2k),2023-07-19,,,Fin,1278 ,6591.0,2451.0,256.0,10.444716442268462,27.702978376172993,37.18707328174784,67.9
571,Fin5-1278(2k),2023-07-20,,,Fin,1278 ,6985.0,653.0,68.0,10.413476263399694,21.43950995405819,9.348604151753758,14.0
572,Fin5-1278(2k),2023-07-21,,,Fin,1278 ,7099.0,0.0,0.0,0.0,0.0,0.0,0.0
573,Fin5-1278(2k),2023-07-22,,,Fin,1278 ,6946.0,0.0,0.0,0.0,0.0,0.0,0.0
